"cc" "ac" "bc"
"44" 2.55694965079212 0.00108270183933754 -1.7654841580777e-05
"45" 1.49309870153137 0.0256388325640968 -1.32046045623646e-05
"46" 2.11253863599602 0.00906359028259006 1.53693159856882e-05
"47" 1.23954141473476 0.0302259844069127 -1.58747395409518e-05
"48" 1.05759775985545 0.0564587857858148 -1.27972839618425e-05
"49" 1.96785760618274 0.00882862560343779 -2.12099332667035e-06
"50" 2.22314199413833 0.00256165927691911 -1.81201565162957e-05
"51" 0.905925706346933 0.0951826427963765 -1.1225394793464e-05
"52" 1.81440614599268 0.0100126133954627 -9.82669610784541e-06
"53" 1.86026137083816 0.00497870894022535 -1.80168874841074e-05
"54" 1.70298707323501 0.0126336690785585 -1.39858918465312e-05
"55" 1.41615563644496 0.0421994036907639 -5.99918085333328e-06
"56" 1.22726988192834 0.0571515754105301 -4.75047643748734e-06
"57" 0.824797214792798 0.111074567648729 -1.47817614242661e-05
"58" 1.95950677430119 0.00752536339415242 -4.5945667316445e-06
"59" 1.39169699939821 0.01753098529984 -1.69367796966125e-05
"60" 1.84967554891922 0.0100085751134727 -1.7060718575759e-05
"61" 1.40147924349062 0.0309808819674181 -1.44116134204663e-05
"62" 1.4768573260222 0.0336945762053542 -1.75473421919559e-06
"63" 1.40676632218653 0.0479246873208672 -5.0138455148244e-06
"64" 1.50810916379672 0.0223322303068275 -1.02952497325281e-05
"65" 1.75273612533761 0.00954051456511655 -1.70879914341615e-05
"66" 1.22708801602217 0.0440759362889703 -1.25082254128461e-05
"67" 1.77980160931915 0.0117823811761781 -4.01539380743723e-06
"68" 2.17217277198546 0.00490791406723377 -1.03896827300654e-05
"69" 1.37277484892143 0.0242509744988424 -9.34150625851657e-06
"70" 0.776528459480636 0.145977931865632 -1.31244752362932e-05
"71" 1.44113587178552 0.0500053980307618 6.79217278755816e-07
"72" 1.48525628758761 0.0204152301943197 -1.38896539232002e-05
"73" 1.93078442656089 0.00593649529561682 -1.56431902966111e-05
"74" 0.90080238383517 0.126321274554454 -8.24845623299131e-06
"75" 1.80229320435347 0.0366750717136872 3.28811576652243e-05
"76" 0.808247848223663 0.166410226722944 -9.16118225956246e-06
"77" 1.36161725961371 0.0850924541863048 1.58839070517184e-05
"78" 1.28995859281206 0.033562899068825 -1.50631572868323e-05
"79" 2.13925777980782 0.00460069735810327 -1.14214722538761e-05
"80" 1.38842178625073 0.0177394939577691 -1.69466598828198e-05
"81" 1.7399249017408 0.0216381358502346 7.1091654715428e-06
"82" 1.4231855201875 0.0304585893506016 -1.25795979904889e-05
"83" 1.76223234270197 0.0157094555557083 -5.06925584943771e-06
"84" 1.02194011435995 0.134200744760096 -7.96280438693704e-07
"85" 1.3212807195936 0.0441710959636381 -7.5379190949415e-06
"86" 1.88008077272566 0.0100104905557748 -4.73039835823881e-06
"87" 0.929214768704587 0.107552727038546 -1.03857490418156e-05
"88" 1.12379206274736 0.0460030350899983 -1.67205117316564e-05
"89" 1.63658467886201 0.0223493969945466 9.69845880351496e-06
"90" 1.69340704379419 0.0215009746195021 3.52342775437731e-06
"91" 2.16799560649249 0.00715789734625878 9.52826873072171e-08
"92" 1.01439137712317 0.0604511561071841 -1.50859566279364e-05
"93" 1.68601598734524 0.0169955605300428 -1.12847010580742e-05
"94" 1.38462141142859 0.0373225817181629 -9.69565167711874e-06
"95" 0.841985726080074 0.139574121730877 -1.26804629344014e-05
"96" 1.68171169902614 0.0150734301443247 -1.61178937998024e-05
"97" 2.10429869604799 0.00711233676093387 -1.44850550818071e-05
"98" 1.36401122234714 0.0222580768604333 -1.65002787710476e-05
"99" 2.13122241612671 0.00315635037047983 -1.01511415116871e-05
"100" 1.5958004341368 0.0367889413825396 2.74306517853087e-05
"101" 1.9190695501937 0.00733536647384045 -1.23239810134973e-05
"102" 1.1778608505178 0.117252386881503 1.32973881854351e-05
"103" 1.69718875253705 0.0125244502643618 -1.59488819602195e-05
"104" 2.154306187435 0.00479641623966154 -1.68820630993384e-05
"105" 1.77862338780191 0.0246474609312297 2.32382486095907e-05
"106" 1.47859009718881 0.0220430812284 -1.66360665020928e-05
"107" 2.08996763255099 0.00616794671264934 4.93744200836718e-06
"108" 1.48159789924826 0.0231501425999224 -1.32029280508639e-05
"109" 1.40832663040886 0.063691621845552 1.93395137101758e-05
"110" 1.44691408910793 0.0248584313936028 -1.3176711251146e-05
"111" 1.14695176473503 0.0838940671137625 -2.99524142807569e-06
"112" 1.78258271479503 0.0134232682487848 -1.18417855861032e-05
"113" 1.60021592776109 0.0191202072688712 -1.13363024478529e-05
"114" 2.20724365712452 0.00251509400553843 -1.81027586736986e-05
"115" 1.84735115932737 0.0106325015987053 -1.2211729609497e-05
"116" 1.9724084806605 0.00610486963016403 -1.63995423147715e-05
"117" 1.22669401292722 0.0580279791639053 -9.67329074287214e-06
"118" 1.85781252369738 0.00662369500890381 -1.73390995546922e-05
"119" 1.94435775370367 0.0120089381803059 -3.63745759788733e-07
"120" 1.60511444064366 0.015474277859171 -1.57827198956351e-05
"121" 2.18705841889132 0.00907270509868918 2.08253542599664e-05
"122" 1.81429116323129 0.00816712950538914 -1.70992117901104e-05
"123" 1.53975388032438 0.0185802444559966 -1.59222286162338e-05
"124" 1.67787701910921 0.0176328021508129 -6.52105939032887e-06
"125" 1.09762915071329 0.0553077494537833 -1.31480193602559e-05
"126" 1.05526735664203 0.084006351188005 -6.95407209726163e-06
"127" 1.80287104149798 0.00745662318585616 -1.96719396522839e-05
"128" 0.20231240947673 0.483844966332176 -1.57751421964773e-05
"129" 1.63002406864371 0.01158497343252 -1.71222177357974e-05
"130" 0.842564050041939 0.193517933807509 -2.66764498446476e-06
"131" 0.643180942516267 0.174994527890023 -1.45317593842257e-05
"132" 0.525417833536203 0.182567158928396 -1.99450272378996e-05
"133" 1.72186585567455 0.0260757032424621 1.22294170758594e-05
"134" 1.50066102966301 0.0186161984609369 -1.65464762244118e-05
"135" 1.02663714726828 0.0474986358982848 -1.53874427813791e-05
"136" 1.79635755544394 0.0121294394093401 -6.89440585318873e-06
"137" 2.51609464030955 0.00301483860740055 1.18014320260757e-05
"138" 1.09885411149583 0.0559748651178753 -1.54453746051546e-05
"139" 1.45275627472901 0.0213469383899987 -1.4792480380401e-05
"140" 1.58667253083915 0.0123321251289408 -1.77758366194248e-05
"141" 2.05020711446013 0.00529329093080525 -1.23806648144504e-05
"142" 1.05774856757254 0.0707923433383555 -1.47442231217703e-05
"143" 1.14240975205987 0.134409984086811 1.41253016237512e-05
"144" 2.00052397029251 0.00521627223208667 -1.36988948052667e-05
"145" 1.7474748871441 0.012210022380014 -7.48914732760039e-06
"146" 1.16510248619995 0.0769608715810163 -1.0940278465854e-05
"147" 1.665881214559 0.0126009562669622 -1.06133697362716e-05
"148" 1.19685966914423 0.0311363272244907 -1.61234458506385e-05
"149" 1.94570512928392 0.00704393879056894 -1.48927229529392e-05
"150" 1.09296555061683 0.0654106832056754 -1.31175102790196e-05
"151" 1.46424693673278 0.0273290245713523 -1.27449098840259e-05
"152" 1.58279957574156 0.0135286867411249 -1.77343284832435e-05
"153" 0.572170621974526 0.144877739404969 -1.68004396635624e-05
"154" 1.74697716410582 0.0178318696882619 -2.52194562871308e-06
"155" 1.79007920461963 0.00998674171419768 -9.33876345396536e-06
"156" 1.73574153163069 0.0125311006329316 -1.39632742185314e-05
"157" 1.41892166860916 0.0300414882947776 -1.60145372308985e-05
"158" 1.51430875939481 0.0221179469797901 -1.3830084764212e-05
"159" 1.44708743920198 0.0204883728820885 -1.5638464311968e-05
"160" 1.51301879450199 0.0271694220490655 -1.13367240833521e-05
"161" 2.11216340010479 0.00351411906853571 -1.15929954618441e-05
"162" 1.51824689190497 0.015979460376491 -1.72131293500381e-05
"163" 1.35371190699623 0.0297634222054858 -1.41013649311648e-05
"164" 1.94266409575247 0.00715093270375503 -1.39186180214825e-05
"165" 1.26054199193664 0.0435562673200501 -1.14516404664085e-05
"166" 1.97833349978021 0.00439149055560086 -1.83155852590164e-05
"167" 1.55357273126195 0.0175744793183409 -1.29243042195607e-05
"168" 1.74802032218582 0.0188959401697791 8.8872244136706e-06
"169" 1.7190240152613 0.0115228170947646 -1.41005177427941e-05
"170" 0.86603855537469 0.0903260617799934 -1.58323137742727e-05
"171" 1.3456735166603 0.0753175655678657 1.66696282122274e-05
"172" 1.9307005786778 0.00803653321440987 -1.18106849866837e-05
"173" 1.41674829737153 0.0337268489751323 -1.11725406212486e-05
"174" 0.522870646111555 0.254791453415986 -1.30338535744857e-05
"175" 1.49168603346602 0.0155642027286405 -1.77506837190263e-05
"176" 1.81116297692026 0.011377949846098 -9.13909308804429e-06
"177" 1.97085988284137 0.00900919574895403 -2.2107235777325e-06
"178" 1.46077626200077 0.0221499028602774 -1.45601824429367e-05
"179" 0.29383876965446 0.44926875216946 -1.42097326945823e-05
"180" 1.20297640803412 0.0441652462910323 -1.4414453871931e-05
"181" 1.17413641642984 0.0774189570666654 -1.07163349639725e-09
"182" 1.87045149842956 0.00778992338529583 -1.72346863936743e-05
"183" 1.46872646882596 0.0232098140745307 -1.27819333218309e-05
"184" 1.53288735178468 0.0176452745145053 -1.08344727723925e-05
"185" 1.83653306435026 0.00958717766843655 -1.26208107854414e-05
"186" 1.59486772179083 0.0276076866697816 4.15733758993741e-06
"187" 1.34288442534933 0.0300412434818619 -1.52788371758816e-05
"188" 1.48289962726744 0.0170719613938695 -1.74347052033667e-05
"189" 1.70419556408771 0.0166809633615834 -3.29897800337655e-06
"190" 1.64607047620311 0.0162829812736085 -1.25085441866086e-05
"191" 0.937250943367381 0.0741615974602685 -1.5480442031972e-05
"192" 2.03078608621389 0.00631924419005268 -1.39687214901969e-05
"193" 1.56669550018267 0.0188198539546023 -1.22098347342592e-05
"194" 0.887375651997049 0.093685570068086 -1.43392230324293e-05
"195" 1.11544405328321 0.0621741693349683 -1.23287727594236e-05
"196" 1.27343153699717 0.0508631495011381 -8.46125380470124e-06
"197" 1.59829304949219 0.0265908946856678 2.13619109402272e-06
"198" 1.96483313977458 0.0104383413004493 2.15137324852181e-06
"199" 1.18801831341544 0.0471707447274603 -8.7392560262485e-06
"200" 1.40313564303274 0.0410627605900766 -7.86949050783298e-07
"201" 1.84528636620056 0.0110341117118047 -3.34748483037507e-06
"202" 1.38070617261071 0.0372932220499899 -9.17996148457205e-06
"203" 1.38278619684682 0.0359505083904293 -1.00045718436481e-05
"204" 1.27201547810928 0.0373037198162459 -1.42890155444941e-05
"205" 1.48258981725247 0.0231156603033704 -9.49395208371575e-06
"206" 1.55637753234965 0.0165634568967252 -1.5054942613859e-05
"207" 1.35488062062221 0.0194247741800743 -1.68713246288125e-05
"208" 1.49836802309599 0.0224943431949991 -1.39791823019649e-05
"209" 1.96454312115126 0.00941399599033605 -5.12847151039577e-07
"210" 1.0497245268145 0.0715882847901457 -1.32436201770333e-05
"211" 1.67980282156145 0.0331298795666569 2.02442878144138e-05
"212" 1.08665649041644 0.0521859318861896 -1.51786216901471e-05
"213" 1.50421968490806 0.0166849952960104 -1.70466148345309e-05
"214" 1.67151166492348 0.0116895682431833 -1.72820582568368e-05
"215" 1.90728312502193 0.00487893363822875 -1.76760691424295e-05
"216" 1.2453765248779 0.137400891831125 3.74893704050068e-05
"217" 1.23343742370755 0.0475281104003117 -6.25328145870347e-06
"218" 1.42799178233633 0.0431256927355091 -7.77300426388777e-06
"219" 1.35223602759169 0.0291224800533022 -1.68418835912143e-05
"220" 2.18746662092353 0.00585814422846977 6.06040147661149e-07
"221" 1.53789783148111 0.0237049318253251 -1.1492409720927e-05
"222" 1.48129508391576 0.0201686080108629 -1.70778170555001e-05
"223" 1.5866807161504 0.0170149841322881 -1.65365558545626e-05
"224" 1.81647043704674 0.0116790141001172 -8.59362987955681e-06
"225" 1.61470883743698 0.018706854545679 -5.78969004229595e-06
"226" 1.67331505833238 0.0271390561784735 6.81711600000765e-06
"227" 1.34456397690525 0.0401893388387776 -1.1008861302619e-05
"228" 2.25584112932706 0.00360279951769599 -1.46170539080988e-05
"229" 1.11483207797832 0.0723116026373984 -1.1032642533623e-05
"230" 1.49089031140976 0.0433447238252184 2.39326566091168e-06
"231" 0.867349132605818 0.0714857497945135 -1.75176210817468e-05
"232" 2.24841648420343 0.00261970565561746 -1.77969555974263e-05
"233" 1.52250073833663 0.0249010075905156 -8.84871831180685e-06
"234" 1.68297816787181 0.0133760428444356 -1.47548735480602e-05
"235" 1.21889775194047 0.0510215439391868 -1.35375021543395e-05
"236" 1.18080520081767 0.0598166341881209 -1.34362528370815e-05
"237" 1.93042837942238 0.00652321754218321 -1.69043963411812e-05
"238" 0.915919422415461 0.111595486932152 -1.22913242115291e-05
"239" 1.71551610693956 0.0126158895954368 -1.48396593439316e-05
"240" 1.715998377647 0.0141344328417821 -1.26782408259647e-05
"241" 0.428105267520163 0.327056179759618 -1.541294417165e-05
"242" 1.00005802230177 0.0767323176805071 -1.23319056445479e-05
"243" 2.15212033608446 0.00468595254809018 -8.73063277685601e-06
"244" 1.14334955649873 0.059895954182115 -1.24584761236517e-05
"245" 1.1859246271112 0.0312885240002766 -1.73567984302646e-05
"246" 1.47330895291567 0.0317420859821361 -6.55652597477493e-08
"247" 1.73241987071098 0.0121198244265189 -1.58552440892229e-05
"248" 1.64008398862432 0.0129044340596784 -1.2754801331518e-05
"249" 0.895010837929511 0.0744765948851374 -1.47608307718331e-05
"250" 1.43336095926543 0.0196623127492508 -1.45425989562272e-05
"251" 2.16876626574987 0.00302548054909854 -1.68288237989513e-05
"252" 1.86593765819548 0.00776820662458596 -1.68987246202468e-05
"253" 2.24788192267379 0.00364646776563217 -1.56397918716398e-05
"254" 1.29177585941735 0.0342929091091403 -1.30305279560216e-05
"255" 1.50278287194944 0.0305303218788029 -9.28719983869768e-06
"256" 1.67100490889709 0.0236727234588075 5.05391425529806e-06
"257" 1.42750192211737 0.0295394612069212 -1.48623791942327e-05
"258" 0.975129865978019 0.115566541423281 -2.49667494038146e-06
"259" 2.32092777230771 0.00395677956181691 -3.66116885224249e-06
"260" 1.16788401035778 0.0575602559863906 -1.09263720911026e-05
"261" 1.81803454239512 0.0100357629967294 -1.50347130121823e-05
"262" 2.09471608345882 0.0888232422505558 0.000538519315597298
"263" 1.11203478788735 0.0731951928225676 -1.13626571205039e-05
"264" 1.34311234414591 0.0382180952872413 -1.35065578612618e-05
"265" 1.58668459286063 0.0220819883236536 -8.02273643262076e-06
"266" 1.58673130669243 0.0362926441651325 9.78529005069407e-06
"267" 1.42464656827039 0.0261525434335779 -1.41887724525291e-05
"268" 1.78934760129496 0.0112080896792041 -8.80588177355609e-06
"269" 2.00625526031021 0.0122847012152499 6.85169107252552e-06
"270" 1.56539309806594 0.0147802507401268 -1.38902302319495e-05
"271" 1.39247700425378 0.0306361342359783 -1.40313405830505e-05
"272" 1.86105617750724 0.00883875578613932 -1.17061097210387e-05
"273" 1.56380868714666 0.0176165752435645 -1.44693255290373e-05
"274" 0.962478379347105 0.0751603513662072 -1.97444482153104e-05
"275" 1.41144472654353 0.0194219032084422 -1.5736504253586e-05
"276" 1.41553535917936 0.0299110913326388 -8.23020134626849e-06
"277" 1.8716070249613 0.0125497939979663 6.96219836141425e-07
"278" 1.42961429387273 0.0338658744343236 -9.61826721871247e-06
"279" 2.3801308243295 0.0031792703296303 1.45770516631492e-05
"280" 1.3231545055162 0.0589308802966573 6.37875538045794e-07
"281" 1.44635126067508 0.0246076375584063 -1.06812615083092e-05
"282" 1.50152818692599 0.027567350968802 -4.10121286517108e-06
"283" 1.23716236520861 0.0686910364130586 -3.86281931097483e-06
"284" 0.712367957000493 0.117222917441176 -1.68802995215934e-05
"285" 1.50529760807012 0.0418631924558088 4.68595300738554e-06
"286" 1.5640830232967 0.0302851733400296 2.67393671171685e-06
"287" 0.831756454285948 0.130439696410016 -1.32774384853721e-05
"288" 1.96317853711749 0.0065369104344427 -1.70972678665402e-05
"289" 1.43601025996588 0.0281493062229043 -1.25012608608236e-05
"290" 1.36412891102865 0.0288273860828802 -1.5295467726584e-05
"291" 0.751884810145761 0.126687740194704 -1.50767387743621e-05
"292" 1.30676618911494 0.0337950248403195 -9.7751065300088e-06
"293" 1.57263415319354 0.0397831078201658 2.62214083976592e-05
"294" 2.05950582406511 0.00699599389004086 -5.41497567363058e-06
"295" 1.7546235292501 0.0257364457736737 5.1386044168197e-06
"296" 1.01731117597945 0.0819245437495699 -1.3425925771251e-05
"297" 1.58117544443311 0.0197089878931895 -1.16297342717808e-05
"298" 1.78525161831197 0.0122915905753392 -5.57925807570164e-06
"299" 1.24890826926836 0.0882133084476995 1.126538026865e-05
"300" 1.931190810893 0.00664420170193184 -1.69791824213133e-05
"301" 0.554707852250392 0.144278995267743 -2.08347128964162e-05
"302" 0.975289520899305 0.0770803260047555 -1.48134620492113e-05
"303" 2.21721002809042 0.00412583952720176 -1.63306095344902e-05
"304" 1.96608063289104 0.00964088015000084 -4.57004353947018e-06
"305" 1.83164571480122 0.00630292232990224 -1.76297135794339e-05
"306" 1.77270465463887 0.0149494588641956 -7.36536131208476e-06
"307" 1.3810703684551 0.0513258201347255 1.18072327911983e-05
"308" 2.03811182162883 0.00529111387904031 -1.51846966793878e-05
"309" 2.49379410025403 0.00103519041354225 -1.85279654537584e-05
"310" 1.83493513864808 0.00806924665976655 -1.63279759236871e-05
"311" 1.47889192667683 0.0314652463926433 -8.2152065897525e-06
"312" 1.4612313390596 0.0464985700484947 1.0669989377384e-06
"313" 1.77104581206507 0.00907596583515945 -1.29273610874079e-05
"314" 1.77362954477068 0.0107709652247802 -1.74536710944665e-05
"315" 0.363306628715043 0.39304383689753 -1.4501163256673e-05
"316" 2.16410141143461 0.00746247047218449 1.0561366234017e-06
"317" 1.17586082920817 0.0358262824839016 -1.74275020303517e-05
"318" 1.04969251299973 0.0578602251501887 -1.29421285372014e-05
"319" 1.41764566862227 0.0546975522611537 3.71554141138593e-06
"320" 0.651640851621052 0.132210836635376 -1.87886505151977e-05
"321" 2.10431849089753 0.00606206377280167 1.1575528397405e-05
"322" 2.03723935294491 0.00935768507761038 1.05158761442095e-07
"323" 0.946653399979553 0.0678245890080694 -1.53834758083592e-05
"324" 1.9518795196603 0.0104617154940953 -4.83684898929999e-06
"325" 1.83422523571009 0.0109517399637984 -1.63312975460202e-05
"326" 2.39315175972364 0.00575487970930967 3.80963392712716e-05
"327" 1.34340255566617 0.0559008918726697 9.3092570437058e-07
"328" 1.5289355159729 0.0364945090405383 3.38896708561125e-07
"329" 1.16832278219436 0.0379174895465757 -1.58243534952838e-05
"330" 0.658550598362087 0.157267516684329 -1.37282089733273e-05
"331" 0.833704612796251 0.176102446635196 -9.71133914859272e-06
"332" 1.90066529203518 0.0117060918963624 -2.61621991477631e-06
"333" 0.900032351413431 0.165402711093393 1.26484225967677e-06
"334" 1.7039075826128 0.0262187740805037 1.46674272857481e-05
"335" 1.09171509740808 0.174966782316713 2.31979113040641e-05
"336" 1.39395151239621 0.0302578027036116 -1.54665099208919e-05
"337" 1.96727761584162 0.0130363081851755 1.8002219218928e-05
"338" 1.08896656448471 0.0658980192591704 -6.57510766567055e-06
"339" 0.733626427451968 0.184121940645088 -1.3009528316076e-05
"340" 2.11973441077004 0.00708216606532857 6.63548667569015e-06
"341" 1.39018213601891 0.025942949034314 -1.6912488463764e-05
"342" 1.21617119174687 0.0412599503556273 -1.53199403717722e-05
"343" 1.9603001109633 0.00653162792042876 -1.67511121168835e-05
"344" 0.865278587207776 0.13188470829912 -5.4323918963887e-06
"345" 1.86638667637904 0.0108293807025902 -5.52202183086253e-06
"346" 0.753515370334252 0.26286414639506 1.9241706215757e-06
"347" 1.29001549558909 0.0645399699765244 -3.68969625120827e-06
"348" 1.51194708334998 0.0154393243431722 -1.72857127188425e-05
"349" 1.6737442439491 0.0117453243258015 -1.74236068921028e-05
"350" 1.40520954755858 0.0767563445886777 4.29330690615643e-05
"351" 2.12955992519562 0.00549626727216102 -1.52269314734784e-06
"352" 1.57969218735364 0.0610239315176274 5.67432475450381e-05
"353" 1.41179411524386 0.0403852520000745 -7.11783628205857e-06
"354" 1.92808860968634 0.00680698041671587 -8.56507266839899e-06
"355" 1.29041853122937 0.0510733767252804 -1.31782913270954e-05
"356" 1.60743978878474 0.0324661832678775 4.66511254364696e-06
"357" 1.46007104235336 0.0166339099099767 -1.90728883403682e-05
"358" 1.94674853988071 0.0099953380726603 1.70073368582895e-06
"359" 1.07138483167299 0.0518121707190681 -1.70603547709512e-05
"360" 2.22446131122349 0.00316570730487102 -1.72920232090926e-05
"361" 1.78986748562079 0.0100409793077404 -1.36547258717189e-05
"362" 1.54433276055671 0.0118821173686483 -1.80797475877064e-05
"363" 2.03556483524857 0.00519285574403659 -1.44307357769606e-05
"364" 0.86636409401053 0.0904273007619997 -1.21857755507304e-05
"365" 2.49661662892481 0.00131201161284402 -1.81114162809412e-05
"366" 1.28225867353328 0.0427290835015359 -5.83958125864134e-06
"367" 1.95546719597831 0.00591763065635144 -1.73236604692757e-05
"368" 1.33544080728466 0.0572860291393669 -6.06522040285439e-06
"369" 0.678181420409044 0.12244337345105 -1.69435416903246e-05
"370" 1.37633725482767 0.034481955104111 -1.10778950686639e-05
"371" 1.46930384480229 0.0552904994552416 1.15041521521689e-05
"372" 1.41920006412776 0.0292584981916341 -1.12481239003159e-05
"373" 1.40962342287589 0.0294028149584569 -1.09958791347043e-05
"374" 1.77158842382576 0.0231871714253094 2.23049241688444e-05
"375" 1.76557155510246 0.016833891560923 -5.93175681945305e-06
"376" 1.46563844127497 0.0174551923263836 -1.75063572493641e-05
"377" 0.926966605595778 0.107962096018465 -1.25355306628873e-05
"378" 0.976937063151546 0.105430404199443 -8.32168144779925e-06
"379" 1.44418892360864 0.0313069860045918 -1.29256537490509e-05
"380" 0.632796324552655 0.148124906789489 -1.57714046793489e-05
"381" 1.9901379465228 0.00591730155205359 -1.07314200751289e-05
"382" 1.31141901596329 0.034604944001699 -1.28050400898881e-05
"383" 1.70184551547095 0.0244220917016162 3.49379366544434e-06
"384" 1.35535439528868 0.0413950839362578 -1.49042733018613e-05
"385" 2.1595361420805 0.00579284309081864 2.89903737685296e-06
"386" 1.26731738671547 0.061835889680381 8.2849814320446e-06
"387" 1.65448878469744 0.0206328762020818 -8.58156261626118e-06
"388" 1.37466563414773 0.0761714814258692 1.39977089390946e-05
"389" 1.17649629923836 0.0509576965227727 -1.2948565575902e-05
"390" 1.95105059849534 0.00725784208240939 -1.44574430744141e-05
"391" 1.04017385876967 0.0798249882250947 -1.19251888153859e-05
"392" 1.58480299199857 0.0163767061173815 -1.52712908119941e-05
"393" 1.19315685982631 0.0465861649319308 -1.2176338052014e-05
"394" 1.09442843082495 0.0610823501682329 -1.37494509973118e-05
"395" 2.05307649446953 0.00489195198596771 -1.70685301519837e-05
"396" 0.91881738977512 0.106034796609562 -7.97633070669134e-06
"397" 0.531089747529156 0.277679224298347 -1.23346495151574e-05
"398" 0.293890312946763 0.427218920883208 -1.35792059527662e-05
"399" 1.19663105413165 0.0452936408187515 -1.62751870026423e-05
"400" 1.11997868863377 0.067967252674127 -1.20547763767536e-05
"401" 0.891003613598116 0.112799546369684 -1.16332368530591e-05
"402" 1.33079621383175 0.0287853753621453 -1.60020304751649e-05
"403" 1.64126513266147 0.0181822427016916 -1.57258966077564e-05
"404" 1.99239410360384 0.00844014449992556 -1.91397209023197e-06
"405" 1.77414415255149 0.0125495687479885 -1.10204622730841e-05
"406" 1.02373318698834 0.061322987454117 -1.51481268749478e-05
"407" 1.1921492387841 0.0484351393566488 -1.28857084547119e-05
"408" 1.92383219251603 0.0107463698371693 1.18881082457319e-07
"409" 1.96263172769097 0.00803546258815772 -1.37513258765191e-05
"410" 1.71966515762297 0.0194156643667044 -1.11233580744163e-06
"411" 1.74163818271991 0.00988343671766192 -1.47217174592315e-05
"412" 1.87666100539526 0.00744585510367979 -1.73044020338094e-05
"413" 1.35436088609704 0.115646013606471 2.23110480273099e-05
"414" 1.42751408318058 0.0370950045918288 -1.75627401132245e-06
"415" 2.00125607424901 0.00456923962356852 -1.72444878691228e-05
"416" 1.65964766059052 0.0280967625607664 1.34862055788014e-05
"417" 1.87554079924409 0.0119003119630376 1.02809813330955e-05
"418" 1.52069298959762 0.0205917082110659 -1.63841688083528e-05
"419" 1.47751000011515 0.0249874979853816 -1.29503973154101e-05
"420" 1.73795738170517 0.00817927729300065 -1.81974312643127e-05
"421" 1.95647156518391 0.00589381304946779 -1.7726972057005e-05
"422" 0.797812946997247 0.118470149502375 -1.57274453314773e-05
"423" 1.76204371535879 0.0138503846725113 -6.93839081229405e-06
"424" 1.90940399516615 0.0147434780893769 8.76106293804098e-06
"425" 1.72290458185871 0.0168420778502976 -8.45389063942624e-06
"426" 1.50735379178347 0.0146316140350763 -1.65038066276248e-05
"427" 0.698259708218019 0.268979563857882 -6.61145685662631e-06
"428" 2.02562602871367 0.00482856552510874 -1.62648535203766e-05
